City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
297,north bondi,-33.8824,151.2769,294.38,64,0,6.17,AU,2023-06-13 02:36:40
298,bodo,67.28,14.405,281.17,89,100,9.77,NO,2023-06-13 02:35:39
299,kodinar,20.7903,70.7031,301.98,83,97,11.73,IN,2023-06-13 02:36:40
300,uglich,57.5275,38.3317,284.99,71,19,1.14,RU,2023-06-13 02:36:40
301,riviere-du-loup,47.8304,-69.5342,292.3,63,0,0.0,CA,2023-06-13 02:35:14
302,hirtshals,57.5881,9.9592,285.86,67,97,3.82,DK,2023-06-13 02:36:41
303,qaqortoq,60.7167,-46.0333,280.22,77,100,2.92,GL,2023-06-13 02:33:50
304,mejit,10.2753,170.8646,301.08,80,86,9.03,MH,2023-06-13 02:35:24
305,tymovskoye,50.8456,142.655,291.09,62,64,1.47,RU,2023-06-13 02:36:41
306,antonio enes,-16.2325,39.9086,292.33,93,10,2.79,MZ,2023-06-13 02:30:03
307,nagqu,31.5,92.0,282.52,55,98,3.51,CN,2023-06-13 02:35:14
308,alaghsas,17.0187,8.0168,303.65,37,69,4.48,NE,2023-06-13 02:34:06
309,mount isa,-20.7333,139.5,301.02,18,19,5.66,AU,2023-06-13 02:34:37
310,benguela,-12.5763,13.4055,291.9,87,6,0.61,AO,2023-06-13 02:28:09
311,tshabong,-26.05,22.45,279.33,74,0,4.32,BW,2023-06-13 02:34:31
312,touros,-5.1989,-35.4608,297.22,89,4,4.53,BR,2023-06-13 02:34:17
313,jacksonville,30.3322,-81.6556,302.21,69,0,5.14,US,2023-06-13 02:32:24
314,lerwick,60.1545,-1.1494,285.15,93,100,3.08,GB,2023-06-13 02:36:42
315,coracora,-15.0333,-73.7833,282.12,34,52,2.45,PE,2023-06-13 02:36:42
316,homosassa springs,28.8036,-82.5759,300.36,85,0,0.0,US,2023-06-13 02:36:42
317,berlin,52.5244,13.4105,290.9,61,0,2.57,DE,2023-06-13 02:25:31
318,kiama,-34.6833,150.8667,295.69,61,62,2.24,AU,2023-06-13 02:36:42
319,ust-tsilma,65.441,52.1498,285.72,79,100,2.75,RU,2023-06-13 02:29:16
320,alice springs,-23.7,133.8833,291.05,31,0,4.63,AU,2023-06-13 02:34:51
321,brownfield,33.1812,-102.2744,292.25,78,0,6.94,US,2023-06-13 02:36:42
322,maebashi,36.3911,139.0608,303.75,47,72,2.06,JP,2023-06-13 02:33:57
323,nchelenge,-9.3451,28.734,291.77,59,31,2.29,ZM,2023-06-13 02:36:43
324,veinticinco de mayo,-35.4323,-60.1727,276.47,70,0,0.89,AR,2023-06-13 02:35:39
325,cabedelo,-6.9811,-34.8339,297.52,84,28,6.08,BR,2023-06-13 02:33:59
326,pionerskiy,54.9508,20.2275,285.79,60,97,4.32,RU,2023-06-13 02:36:43
327,keflavik,64.0049,-22.5624,281.41,81,0,1.03,IS,2023-06-13 02:34:14
328,champerico,14.3,-91.9167,302.1,77,100,2.96,GT,2023-06-13 02:27:40
329,altamira,-3.2033,-52.2064,296.57,97,94,1.33,BR,2023-06-13 02:36:43
330,codrington,-38.2667,141.9667,286.48,69,96,7.06,AU,2023-06-13 02:34:21
331,kuala terengganu,5.3302,103.1408,305.36,79,20,2.57,MY,2023-06-13 02:36:43
332,vila velha,-20.3297,-40.2925,297.12,89,20,4.12,BR,2023-06-13 02:34:42
333,sihanoukville,10.6093,103.5296,302.12,79,40,0.0,KH,2023-06-13 02:29:35
334,peterhead,57.5058,-1.7981,287.29,96,99,3.14,GB,2023-06-13 02:36:44
335,el calafate,-50.3408,-72.2768,273.44,70,100,1.34,AR,2023-06-13 02:36:44
336,murghob,38.1702,73.9667,283.33,46,12,1.26,TJ,2023-06-13 02:36:44
337,labasa,-16.4167,179.3833,300.12,77,52,3.53,FJ,2023-06-13 02:36:44
338,marsh harbour,26.5412,-77.0636,300.34,79,36,4.09,BS,2023-06-13 02:35:11
339,kidal,18.4411,1.4078,303.93,40,6,3.65,ML,2023-06-13 02:29:32
340,tofol,5.3248,163.0078,303.03,70,100,1.54,FM,2023-06-13 02:33:59
341,antsiranana,-12.2787,49.2917,294.49,86,3,3.53,MG,2023-06-13 02:34:05
342,fayetteville,35.0527,-78.8784,296.44,90,100,1.54,US,2023-06-13 02:36:45
343,veraval,20.9,70.3667,302.35,83,100,13.3,IN,2023-06-13 02:36:45
344,st. paul,44.9444,-93.0933,296.46,41,75,2.57,US,2023-06-13 02:33:46
345,mastic beach,40.7668,-72.8521,293.14,96,100,5.36,US,2023-06-13 02:36:45
346,ulsteinvik,62.3432,5.8487,288.1,82,100,0.89,NO,2023-06-13 02:29:38
347,cuenca,-2.8833,-78.9833,287.22,77,20,1.03,EC,2023-06-13 02:36:45
348,arkalyk,50.2486,66.9114,293.62,57,23,8.26,KZ,2023-06-13 02:36:45
349,upington,-28.4478,21.2561,277.36,75,0,1.03,ZA,2023-06-13 02:36:45
350,cutral-co,-38.9469,-69.2089,277.76,37,0,1.87,AR,2023-06-13 02:36:45
351,nuku'alofa,-21.1333,-175.2,296.34,78,75,0.51,TO,2023-06-13 02:29:53
352,angaur state,6.906,134.13,300.51,78,92,4.07,PW,2023-06-13 02:36:46
353,saldanha,-33.0117,17.9442,286.18,83,100,7.95,ZA,2023-06-13 02:34:22
354,revda,56.801,59.9303,283.12,50,0,1.77,RU,2023-06-13 02:34:50
355,kapuskasing,49.4169,-82.4331,290.15,82,100,2.06,CA,2023-06-13 02:34:22
356,dongola,19.1667,30.4833,304.6,19,27,4.12,SD,2023-06-13 02:35:35
357,ende,-8.8432,121.6623,301.35,61,17,3.48,ID,2023-06-13 02:33:56
358,katsuura,35.1333,140.3,296.72,82,84,4.67,JP,2023-06-13 02:29:34
359,cannonvale,-20.2833,148.7,295.81,69,10,3.85,AU,2023-06-13 02:36:46
360,kununurra,-15.7667,128.7333,303.14,28,23,5.66,AU,2023-06-13 02:34:38
361,utrik,11.2278,169.8474,300.92,80,48,7.99,MH,2023-06-13 02:34:02
362,saint-francois,46.4154,3.9054,286.3,100,75,0.0,FR,2023-06-13 02:34:13
363,aitape,-3.1374,142.3475,301.44,79,100,0.86,PG,2023-06-13 02:36:47
364,maun,-19.9833,23.4167,287.13,41,0,4.63,BW,2023-06-13 02:36:47
365,ciudad lazaro cardenas,17.9583,-102.2,300.61,75,1,3.5,MX,2023-06-13 02:29:22
366,scarborough,54.2797,-0.4044,287.4,90,7,1.79,GB,2023-06-13 02:29:27
367,sur,22.5667,59.5289,306.51,46,100,2.43,OM,2023-06-13 02:34:04
368,santiago de cuba,20.0247,-75.8219,301.21,69,20,1.03,CU,2023-06-13 02:36:47
369,tortoli,39.9256,9.6572,294.05,88,0,4.12,IT,2023-06-13 02:36:47
370,arar,30.9753,41.0381,299.16,25,0,3.6,SA,2023-06-13 02:30:10
371,namibe,-15.1961,12.1522,288.94,79,4,0.99,AO,2023-06-13 02:34:41
372,nar'yan-mar,67.6713,53.087,282.77,56,82,4.16,RU,2023-06-13 02:33:15
373,kondoa,-4.9,35.7833,288.88,85,98,1.12,TZ,2023-06-13 02:36:48
374,aquidauana,-20.4711,-55.7872,284.27,96,100,3.03,BR,2023-06-13 02:36:48
375,north platte,41.1239,-100.7654,292.08,53,100,2.68,US,2023-06-13 02:32:14
376,susuman,62.7833,148.1667,284.8,81,100,3.7,RU,2023-06-13 02:36:48
377,suwayr,30.1171,40.3893,295.67,28,0,3.55,SA,2023-06-13 02:34:53
378,kingscliff,-28.2667,153.5667,296.89,73,40,4.12,AU,2023-06-13 02:34:59
379,merizo village,13.2658,144.6691,304.0,87,35,7.9,GU,2023-06-13 02:35:33
380,jabor,5.921,169.6434,301.01,81,100,6.44,MH,2023-06-13 02:36:48
381,kurchatov,51.6601,35.6521,285.38,81,85,4.82,RU,2023-06-13 02:36:48
382,queenstown,-31.8976,26.8753,279.73,61,55,5.47,ZA,2023-06-13 02:31:53
383,kananga,-5.8958,22.4178,292.45,90,46,0.35,CD,2023-06-13 02:36:49
384,visakhapatnam,17.69,83.2093,305.09,70,75,1.03,IN,2023-06-13 02:36:49
385,general mosconi,-23.1851,-62.303,284.04,37,100,4.94,AR,2023-06-13 02:36:49
386,kayanza,-3.0667,29.6667,289.16,81,98,0.38,BI,2023-06-13 02:36:49
387,kuchera,26.9839,73.9719,306.94,41,1,8.08,IN,2023-06-13 02:36:49
388,zabaykal'sk,49.6333,117.3167,304.08,20,97,4.84,RU,2023-06-13 02:36:49
389,gaigeturi,33.4644,126.3183,295.18,88,75,2.06,KR,2023-06-13 02:36:49
390,kerikeri,-35.2268,173.9474,290.32,66,1,3.32,NZ,2023-06-13 02:29:54
391,ratne,51.6683,24.5303,283.49,98,100,2.57,UA,2023-06-13 02:36:50
392,bac lieu,9.285,105.7244,304.13,64,84,5.37,VN,2023-06-13 02:36:50
393,kuta,-8.7233,115.1723,301.12,78,20,7.72,ID,2023-06-13 02:36:50
394,shkurinskaya,46.5858,39.3599,289.6,94,94,3.63,RU,2023-06-13 02:36:50
395,ironwood,46.4547,-90.171,284.34,100,100,1.54,US,2023-06-13 02:36:50
396,vernal,40.4555,-109.5287,291.99,32,0,3.6,US,2023-06-13 02:36:50
397,santyoku,37.4406,129.1708,295.0,73,88,2.76,KR,2023-06-13 02:36:50
398,huarmey,-10.0681,-78.1522,294.28,81,10,6.14,PE,2023-06-13 02:29:11
399,concepcion del uruguay,-32.4825,-58.2372,278.7,84,2,2.27,AR,2023-06-13 02:36:50
400,remire-montjoly,4.9167,-52.2667,298.17,94,0,0.51,GF,2023-06-13 02:34:44
401,posadas,-27.3671,-55.8961,283.14,57,0,4.63,AR,2023-06-13 02:35:21
402,andergrove,-21.0833,149.1833,300.73,70,2,2.7,AU,2023-06-13 02:36:51
403,kosh-agach,50.0,88.6667,284.64,57,1,1.1,RU,2023-06-13 02:29:57
404,tadpatri,14.9167,78.0167,303.76,54,19,7.42,IN,2023-06-13 02:36:51
405,san alberto,7.7611,-73.3922,298.72,85,98,2.5,CO,2023-06-13 02:36:51
406,urkarakh,42.163,47.6307,291.2,67,71,1.88,RU,2023-06-13 02:36:51
407,kushikino,31.7167,130.2667,299.85,84,100,0.86,JP,2023-06-13 02:36:51
408,fort st. john,56.2499,-120.8529,296.09,40,75,2.06,CA,2023-06-13 02:34:24
409,nyagan,62.1406,65.3936,284.07,43,12,2.52,RU,2023-06-13 02:34:58
410,barcelos,41.5388,-8.6151,292.23,89,97,1.25,PT,2023-06-13 02:36:52
411,irymple,-34.25,142.1667,288.2,72,19,0.89,AU,2023-06-13 02:34:13
412,pskov,57.8136,28.3496,278.1,100,0,0.0,RU,2023-06-13 02:36:52
413,khandyga,62.6667,135.6,284.73,65,100,2.25,RU,2023-06-13 02:29:55
414,constantia,44.1833,28.65,285.76,85,40,6.95,RO,2023-06-13 02:34:11
415,lewistown,40.5992,-77.5714,289.92,77,40,4.63,US,2023-06-13 02:36:52
416,baardheere,2.3446,42.2764,295.85,85,74,4.43,SO,2023-06-13 02:36:52
417,sarykemer,43.0,71.5,294.86,18,100,0.95,KZ,2023-06-13 02:36:52
418,at taj,24.2049,23.2857,303.21,22,0,6.75,LY,2023-06-13 02:29:55
419,saint cloud,45.5608,-94.1625,294.14,43,0,1.54,US,2023-06-13 02:36:53
420,puerto baquerizo moreno,-0.9,-89.6,299.06,82,25,5.27,EC,2023-06-13 02:34:09
421,saraktash,51.7866,51.7866,287.61,67,85,8.71,RU,2023-06-13 02:36:16
422,letterkenny,54.95,-7.7333,287.67,94,94,1.2,IE,2023-06-13 02:36:53
423,jijiga,9.35,42.8,289.82,91,94,3.0,ET,2023-06-13 02:36:53
424,mount pleasant,32.7941,-79.8626,297.23,96,0,3.09,US,2023-06-13 02:33:07
425,egirdir,37.8746,30.8504,284.75,81,87,1.22,TR,2023-06-13 02:36:53
426,ar ruways,24.1103,52.7306,305.1,61,100,4.78,AE,2023-06-13 02:36:53
427,datong,40.0936,113.2914,297.83,26,2,4.77,CN,2023-06-13 02:36:53
428,banjarmasin,-3.3244,114.591,303.23,59,96,1.64,ID,2023-06-13 02:36:53
429,shizukuishi,39.6833,140.9833,296.58,63,47,1.93,JP,2023-06-13 02:36:54
430,veszto,46.9167,21.2667,284.47,91,6,3.75,HU,2023-06-13 02:36:54
431,yoichi,43.2039,140.7703,292.44,82,98,0.96,JP,2023-06-13 02:36:54
432,doka,13.5167,35.7667,299.31,64,100,4.35,SD,2023-06-13 02:36:54
433,praya,14.9215,-23.5087,298.45,73,0,5.14,CV,2023-06-13 02:34:14
434,la passe,45.5549,-0.8967,291.28,92,100,2.86,FR,2023-06-13 02:34:16
435,nuuk,64.1835,-51.7216,273.49,100,100,2.06,GL,2023-06-13 02:29:31
436,usogorsk,63.4106,48.6872,288.33,74,99,4.0,RU,2023-06-13 02:34:10
437,yebaishou,41.3975,119.6408,297.88,34,28,5.57,CN,2023-06-13 02:36:54
438,jinchang,38.4953,102.1739,299.99,15,0,5.25,CN,2023-06-13 02:34:56
439,kourou,5.1552,-52.6478,298.18,90,77,2.85,GF,2023-06-13 02:29:29
440,minas de marcona,-15.2119,-75.1103,285.36,86,82,7.6,PE,2023-06-13 02:31:18
441,astravyets,54.6138,25.9554,285.93,75,100,3.14,BY,2023-06-13 02:36:55
442,kenora,49.8167,-94.4337,295.69,49,20,2.06,CA,2023-06-13 02:34:51
443,roma,43.2128,-75.4557,291.53,91,100,3.09,US,2023-06-13 02:35:26
444,changji,44.0167,87.3167,298.59,47,0,1.0,CN,2023-06-13 02:36:55
445,xifeng,42.7372,124.7222,297.43,43,66,2.36,CN,2023-06-13 02:36:55
446,hanceville,34.0607,-86.7675,293.26,84,5,1.97,US,2023-06-13 02:36:55
447,aleg,17.0481,-13.9209,305.98,15,49,4.08,MR,2023-06-13 02:36:55
448,ust'-kulom,61.6864,53.6902,286.25,72,95,3.9,RU,2023-06-13 02:36:56
449,sidi okba,34.7451,5.8983,300.31,41,40,10.29,DZ,2023-06-13 02:36:56
450,houghton,47.1219,-88.569,283.21,96,100,4.63,US,2023-06-13 02:36:56
451,cabo san lucas,22.8909,-109.9124,303.32,39,0,2.57,MX,2023-06-13 02:33:01
452,moldava nad bodvou,48.6143,20.9996,284.23,71,0,7.72,SK,2023-06-13 02:36:56
453,harper,4.375,-7.7169,298.55,76,98,3.79,LR,2023-06-13 02:36:56
454,konarka,19.9,86.1167,300.37,68,96,3.31,IN,2023-06-13 02:36:56
455,anacortes,48.5126,-122.6127,297.43,66,0,3.09,US,2023-06-13 02:33:33
456,chimbote,-9.0853,-78.5783,294.32,82,33,5.57,PE,2023-06-13 02:34:51
457,isangel,-19.55,169.2667,299.21,65,100,2.06,VU,2023-06-13 02:34:26
458,asheboro,35.7079,-79.8136,294.71,73,0,0.0,US,2023-06-13 02:33:33
459,imperatriz,-5.5264,-47.4917,297.09,70,15,1.31,BR,2023-06-13 02:36:57
460,castillos,-34.1667,-53.8333,282.33,66,98,1.76,UY,2023-06-13 02:33:46
461,al kharijah,25.4514,30.5464,302.76,26,0,1.82,EG,2023-06-13 02:35:29
462,lamu,-2.2717,40.902,297.27,78,16,5.8,KE,2023-06-13 02:28:54
463,ouadda,8.0777,22.4007,293.58,99,100,0.7,CF,2023-06-13 02:36:57
464,birjand,32.8663,59.2211,291.41,22,0,2.06,IR,2023-06-13 02:36:57
465,papao,-17.75,-149.55,301.97,69,5,9.02,PF,2023-06-13 02:29:49
466,mahdia,35.5047,11.0622,296.12,65,100,4.18,TN,2023-06-13 02:36:57
467,teknaf,20.8624,92.3058,301.69,80,99,4.24,BD,2023-06-13 02:36:57
468,kurkino,53.4257,38.6582,283.03,73,100,6.76,RU,2023-06-13 02:36:58
469,abqaiq,25.9371,49.6776,308.22,15,2,2.51,SA,2023-06-13 02:36:58
470,minot air force base,48.4209,-101.3391,296.25,52,0,2.06,US,2023-06-13 02:34:49
471,hasaki,35.7333,140.8333,297.37,85,99,5.43,JP,2023-06-13 02:34:47
472,comodoro rivadavia,-45.8667,-67.5,281.07,34,0,6.17,AR,2023-06-13 02:36:58
473,zyryanovsk,49.7386,84.2719,291.1,61,0,0.24,KZ,2023-06-13 02:36:58
474,sinabang,2.4803,96.3801,302.5,68,25,1.25,ID,2023-06-13 02:34:09
475,kapa'a,22.0752,-159.319,301.14,80,20,6.69,US,2023-06-13 02:34:52
476,lenbe,19.7,-72.4,299.81,91,23,1.04,HT,2023-06-13 02:36:58
477,saint-philippe,-21.3585,55.7679,294.92,74,0,1.93,RE,2023-06-13 02:35:38
478,rabaul,-4.1967,152.1721,303.27,67,13,4.98,PG,2023-06-13 02:36:59
479,ungsang-nodongjagu,42.3578,130.4622,292.29,75,88,2.09,KP,2023-06-13 02:36:59
480,inarajan village,13.2736,144.7484,304.23,87,31,7.91,GU,2023-06-13 02:36:59
481,soran,49.78,72.8506,292.42,33,10,2.15,KZ,2023-06-13 02:36:59
482,kahama,-3.8333,32.6,289.96,63,23,0.79,TZ,2023-06-13 02:36:59
483,neustadt an der orla,50.7364,11.7459,285.5,82,0,1.02,DE,2023-06-13 02:36:59
484,nova xavantina,-14.6667,-52.35,296.08,69,52,0.04,BR,2023-06-13 02:37:00
485,cavaillon,43.8312,5.0359,291.81,94,100,1.03,FR,2023-06-13 02:37:00
486,bikenibeu village,1.3673,173.1241,304.13,74,40,2.06,KI,2023-06-13 02:34:15
487,aripuana,-9.1667,-60.6333,298.41,77,79,0.35,BR,2023-06-13 02:37:00
488,ardakan,32.31,54.0175,303.2,22,0,0.79,IR,2023-06-13 02:37:00
489,bamboo flat,11.7,92.7167,302.2,84,100,2.57,IN,2023-06-13 02:34:37
490,oroqen zizhiqi,50.5667,123.7167,302.56,32,100,1.08,CN,2023-06-13 02:29:48
491,ambodifotatra,-16.9833,49.85,297.18,74,22,2.2,MG,2023-06-13 02:37:00
492,tannum sands,-23.9504,151.3693,298.09,50,40,1.54,AU,2023-06-13 02:37:00
493,mil'kovo,55.6078,37.7956,282.42,74,1,3.2,RU,2023-06-13 02:34:08
494,hadibu,12.65,54.0333,301.39,78,100,10.52,YE,2023-06-13 02:33:57
495,arkhangel'sk,64.5401,40.5433,289.61,53,87,4.89,RU,2023-06-13 02:33:47
496,chake chake,-5.2459,39.7666,297.31,79,13,3.25,TZ,2023-06-13 02:37:01
497,kroya,-7.6331,109.2461,300.98,76,100,5.09,ID,2023-06-13 02:37:01
498,abepura,-2.6333,140.5833,302.6,70,40,2.06,ID,2023-06-13 02:37:01
499,shizunai-furukawacho,42.3339,142.3669,289.76,84,98,4.0,JP,2023-06-13 02:29:50
500,labrador city,52.9463,-66.9114,280.1,87,40,0.0,CA,2023-06-13 02:34:05
501,xuanzhou,30.9525,118.7553,296.77,82,100,1.18,CN,2023-06-13 02:33:56
502,natal,-5.795,-35.2094,297.27,100,40,3.09,BR,2023-06-13 02:35:20
503,sisli,41.0605,28.9872,291.82,72,75,3.6,TR,2023-06-13 02:37:02
504,ndele,8.4109,20.6473,294.72,96,87,1.27,CF,2023-06-13 02:29:11
505,ambar,37.8532,40.5278,290.92,49,35,1.84,TR,2023-06-13 02:37:02
506,lauro de freitas,-12.8944,-38.3272,300.16,78,40,2.57,BR,2023-06-13 02:37:02
507,annau,37.8876,58.516,299.87,32,0,1.03,TM,2023-06-13 02:37:02
508,narvik,68.4384,17.4272,281.14,81,100,4.44,NO,2023-06-13 02:34:47
509,magog,45.2668,-72.1491,295.39,68,100,2.06,CA,2023-06-13 02:33:24
510,bathsheba,13.2167,-59.5167,300.49,89,75,4.12,BB,2023-06-13 02:34:11
511,albertina,-22.2008,-46.6158,288.34,74,1,2.01,BR,2023-06-13 02:37:02
512,dno,57.8277,29.9637,283.95,70,39,1.5,RU,2023-06-13 02:35:19
513,tondi,9.7333,79.0167,303.87,59,99,3.64,IN,2023-06-13 02:37:03
514,myitkyina,25.3833,97.4,296.26,100,100,0.42,MM,2023-06-13 02:29:35
515,san agustin de valle fertil,-30.6335,-67.4682,277.87,42,28,0.49,AR,2023-06-13 02:35:05
516,gracias,14.5833,-88.5833,295.39,87,98,0.81,HN,2023-06-13 02:37:03
517,axim,4.8699,-2.2405,298.22,70,77,2.55,GH,2023-06-13 02:29:51
518,warmbaths,-24.8833,28.2833,281.66,53,0,3.76,ZA,2023-06-13 02:37:03
519,bahia de kino,28.8333,-111.9333,303.66,42,30,3.71,MX,2023-06-13 02:37:03
520,kyela,-9.5833,33.85,292.76,72,73,1.38,TZ,2023-06-13 02:37:04
521,nabire,-3.3667,135.4833,302.22,68,99,1.65,ID,2023-06-13 02:34:25
522,mahibadhoo,3.7833,72.9667,302.05,76,91,7.22,MV,2023-06-13 02:34:56
523,okhotsk,59.3833,143.3,281.74,85,91,5.42,RU,2023-06-13 02:34:46
524,kingsford,-33.924,151.2275,293.02,60,0,6.17,AU,2023-06-13 02:37:04
525,calhoun,42.2506,-85.0005,284.2,58,40,0.0,US,2023-06-13 02:37:04
526,coquimbo,-29.9533,-71.3436,284.0,81,100,1.54,CL,2023-06-13 02:28:28
527,quellon,-43.1167,-73.6167,275.29,100,75,1.03,CL,2023-06-13 02:34:09
528,mandera,3.9366,41.867,296.89,58,20,5.47,KE,2023-06-13 02:34:21
529,chibougamau,49.9168,-74.3659,290.94,63,0,2.57,CA,2023-06-13 02:34:32
530,tromso,69.6496,18.957,280.16,81,100,8.75,NO,2023-06-13 02:29:41
531,grantsville,40.5999,-112.4644,292.14,59,100,5.66,US,2023-06-13 02:29:18
532,santa ana de yacuma,-13.75,-65.4333,285.63,92,100,5.48,BO,2023-06-13 02:34:11
533,as saffaniyah,27.9708,48.73,306.91,33,0,4.18,SA,2023-06-13 02:37:05
534,eilat,29.5581,34.9482,300.33,44,0,1.82,IL,2023-06-13 02:37:05
535,carutapera,-1.195,-46.02,297.7,93,65,2.91,BR,2023-06-13 02:37:05
536,caarapo,-22.6342,-54.8222,282.31,93,100,3.02,BR,2023-06-13 02:37:05
537,cozumel,20.5083,-86.9458,302.56,90,40,2.68,MX,2023-06-13 02:30:07
538,anna regina,7.2644,-58.5077,299.66,83,81,3.54,GY,2023-06-13 02:35:25
539,naze,28.3667,129.4833,295.66,92,100,3.26,JP,2023-06-13 02:29:14
540,toliara,-23.35,43.6667,291.8,84,3,2.92,MG,2023-06-13 02:29:12
541,labytnangi,66.6572,66.4183,282.29,46,98,4.02,RU,2023-06-13 02:33:53
542,kokopo,-4.352,152.2633,303.55,63,12,5.16,PG,2023-06-13 02:37:06
543,sao francisco de paula,-29.4481,-50.5836,274.84,92,72,0.54,BR,2023-06-13 02:37:06
544,benjamin constant,-4.3831,-70.0311,298.22,98,39,0.62,BR,2023-06-13 02:37:06
545,vega de alatorre,20.0333,-96.6333,301.15,90,0,2.98,MX,2023-06-13 02:30:12
546,turka,49.1541,23.0297,281.56,96,99,1.57,UA,2023-06-13 02:37:06
547,kalianget,-7.05,113.9333,301.72,71,62,5.25,ID,2023-06-13 02:30:08
548,sao geraldo do araguaia,-6.4006,-48.555,296.61,79,5,0.37,BR,2023-06-13 02:37:06
549,coahuayana de hidalgo,18.7,-103.6583,298.25,82,11,0.83,MX,2023-06-13 02:34:10
550,garachico,28.7781,-17.7646,293.21,73,100,3.09,ES,2023-06-13 02:37:06
551,ziro,27.6333,93.8333,287.56,89,65,1.05,IN,2023-06-13 02:34:25
552,nikolayevsk-on-amure,53.1406,140.73,290.45,57,67,3.72,RU,2023-06-13 02:37:07
553,gaspe,48.8334,-64.4819,286.1,100,0,0.0,CA,2023-06-13 02:26:15
554,dongtai,32.8523,120.3095,301.05,39,100,2.56,CN,2023-06-13 02:37:07
555,taskopru,41.5098,34.2141,286.92,95,24,0.89,TR,2023-06-13 02:37:07
556,mirnyy,62.5353,113.9611,287.17,28,70,0.89,RU,2023-06-13 02:37:07
557,pailon,-17.65,-62.75,287.65,48,100,6.99,BO,2023-06-13 02:37:07
558,quepos,9.4236,-84.1652,300.04,86,93,0.54,CR,2023-06-13 02:37:08
559,tazacorte,28.629,-17.9293,294.69,84,100,3.09,ES,2023-06-13 02:34:40
560,gore,-46.1028,168.9436,284.39,84,59,0.48,NZ,2023-06-13 02:37:08
561,tezu,27.9167,96.1667,301.82,72,83,1.14,IN,2023-06-13 02:37:08
562,puerto colombia,10.9878,-74.9547,302.2,82,60,6.67,CO,2023-06-13 02:37:08
563,zherdevka,51.8486,41.4606,282.15,96,100,6.7,RU,2023-06-13 02:37:08
564,ibirama,-27.0569,-49.5178,287.21,99,100,1.25,BR,2023-06-13 02:37:08
565,montlouis-sur-loire,47.3833,0.8333,293.3,77,94,3.09,FR,2023-06-13 02:37:08
566,tbeng meanchey,13.8167,104.9667,304.87,57,46,3.82,KH,2023-06-13 02:37:09
567,shalazhi,43.0978,45.3608,293.79,80,54,1.06,RU,2023-06-13 02:37:09
568,ixtapa,20.7,-105.2,300.72,78,20,4.63,MX,2023-06-13 02:35:10
569,markovo,57.3206,107.0881,288.73,34,100,4.61,RU,2023-06-13 02:37:09
570,namtsy,62.7161,129.6658,281.92,66,100,2.55,RU,2023-06-13 02:37:09
571,icano,-28.9193,-65.3282,283.33,37,100,0.35,AR,2023-06-13 02:37:09
572,kushiro,42.975,144.3747,287.68,100,75,1.03,JP,2023-06-13 02:37:09
